player_id	full_name	seasons_played	NBA All-Star	NBA All-Star Game MVP	MVP	All-NBA-First	All-NBA-Second	All-NBA-Third	DPOY	All-Defensive-First	All-Defensive-Second	Championships	FMVP	Olympic Gold	Olympic Silver	Olympic Bronze	season_PPG	season_APG	season_RBG	season_SPG	season_BPG	season_TPG	season_MPG	season_FG_PCT	season_FG3_PCT	season_FT_PCT	season_GP	season_PM	playoff_PPG	playoff_APG	playoff_RBG	playoff_SPG	playoff_BPG	playoff_TPG	playoff_MPG	playoff_FG_PCT	playoff_FG3_PCT	playoff_FT_PCT	playoff_GP	playoff_PM
920	A.C. Green	16	1	0	0	0	0	0	0	0	1	3	0	0	0	0	9.537500000000001	1.0875	7.35	0.8062499999999999	0.42500000000000004	1.10625	28.35625	0.4884375000000001	0.1615	0.7155	79.875	-1.0199999999999998	9.537500000000001	1.0875	7.35	0.8062499999999999	0.42500000000000004	1.10625	28.35625	0.4884375000000001	0.1615	0.7155	79.875	-1.0199999999999998
1920	A.J. Bramlett	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	2.8	0.1	0.0	0.4	7.6	0.19	0.0	0.0	8.0	-5.2	1.0	0.0	2.8	0.1	0.0	0.4	7.6	0.19	0.0	0.0	8.0	-5.2
76672	A.J. English	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.850000000000001	2.15	2.1	0.4	0.15000000000000002	1.35	20.6	0.436	0.1365	0.774	75.5		9.850000000000001	2.15	2.1	0.4	0.15000000000000002	1.35	20.6	0.436	0.1365	0.774	75.5	
2062	A.J. Guyton	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8000000000000003	1.5666666666666667	0.7000000000000001	0.3333333333333333	0.13333333333333333	0.6666666666666666	12.333333333333334	0.25566666666666665	0.255	0.5493333333333333	26.666666666666668	-2.1333333333333333	3.8000000000000003	1.5666666666666667	0.7000000000000001	0.3333333333333333	0.13333333333333333	0.6666666666666666	12.333333333333334	0.25566666666666665	0.255	0.5493333333333333	26.666666666666668	-2.1333333333333333
1630639	A.J. Lawson	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.333333333333333	0.6	1.9666666666666666	0.26666666666666666	0.10000000000000002	0.3666666666666667	11.1	0.45566666666666666	0.329	0.5283333333333333	27.666666666666668	-1.1333333333333335	5.333333333333333	0.6	1.9666666666666666	0.26666666666666666	0.10000000000000002	0.3666666666666667	11.1	0.45566666666666666	0.329	0.5283333333333333	27.666666666666668	-1.1333333333333335
78627	A.J. Wynder	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.3	0.5	0.2	0.0	0.7	6.5	0.25	0.0	0.75	6.0		2.0	1.3	0.5	0.2	0.0	0.7	6.5	0.25	0.0	0.75	6.0	
201166	Aaron Brooks	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.879999999999999	2.7600000000000002	1.55	0.53	0.13000000000000003	1.4300000000000002	19.35	0.4109	0.3625	0.82	64.5	-0.6599999999999999	8.879999999999999	2.7600000000000002	1.55	0.53	0.13000000000000003	1.4300000000000002	19.35	0.4109	0.3625	0.82	64.5	-0.6599999999999999
203932	Aaron Gordon	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13.399999999999999	2.6636363636363636	6.154545454545455	0.7181818181818181	0.618181818181818	1.4636363636363638	28.936363636363634	0.48436363636363633	0.32645454545454544	0.6982727272727274	65.45454545454545	1.5545454545454547	13.399999999999999	2.6636363636363636	6.154545454545455	0.7181818181818181	0.618181818181818	1.4636363636363638	28.936363636363634	0.48436363636363633	0.32645454545454544	0.6982727272727274	65.45454545454545	1.5545454545454547
201189	Aaron Gray	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2285714285714286	0.6571428571428571	3.728571428571428	0.2857142857142857	0.2571428571428572	0.8142857142857143	11.985714285714284	0.5085714285714286	0.0	0.565857142857143	45.42857142857143	-1.1999999999999997	3.2285714285714286	0.6571428571428571	3.728571428571428	0.2857142857142857	0.2571428571428572	0.8142857142857143	11.985714285714284	0.5085714285714286	0.0	0.565857142857143	45.42857142857143	-1.1999999999999997
1626151	Aaron Harrison	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0.6333333333333333	1.3333333333333333	0.43333333333333335	0.06666666666666667	0.16666666666666666	11.233333333333334	0.17933333333333334	0.16966666666666666	0.5606666666666666	11.666666666666666	-3.1	2.6	0.6333333333333333	1.3333333333333333	0.43333333333333335	0.06666666666666667	0.16666666666666666	11.233333333333334	0.17933333333333334	0.16966666666666666	0.5606666666666666	11.666666666666666	-3.1
1628988	Aaron Holiday	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4142857142857155	1.985714285714286	1.5714285714285714	0.5714285714285714	0.18571428571428572	0.8714285714285713	16.271428571428572	0.4218571428571429	0.382	0.8502857142857143	64.0	0.8714285714285713	6.4142857142857155	1.985714285714286	1.5714285714285714	0.5714285714285714	0.18571428571428572	0.8714285714285713	16.271428571428572	0.4218571428571429	0.382	0.8502857142857143	64.0	0.8714285714285713
1628935	Aaron Jackson	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	1.0	3.0	0.0	0.0	1.0	35.0	0.333	0.25	0.5	1.0	-10.0	8.0	1.0	3.0	0.0	0.0	1.0	35.0	0.333	0.25	0.5	1.0	-10.0
77115	Aaron James	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.76	1.06	4.08	0.44000000000000006	0.2	1.55	21.4	0.4798	0.0	0.7608	71.2		10.76	1.06	4.08	0.44000000000000006	0.2	1.55	21.4	0.4798	0.0	0.7608	71.2	
243	Aaron McKie	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.630769230769231	2.453846153846154	3.0538461538461528	1.0307692307692307	0.19230769230769232	1.2230769230769232	22.26153846153846	0.43353846153846154	0.28176923076923077	0.6816153846153846	61.0	0.7090909090909091	6.630769230769231	2.453846153846154	3.0538461538461528	1.0307692307692307	0.19230769230769232	1.2230769230769232	22.26153846153846	0.43353846153846154	0.28176923076923077	0.6816153846153846	61.0	0.7090909090909091
101223	Aaron Miles	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	1.3	0.7	0.2	0.1	0.6	6.2	0.333	0.0	1.0	19.0	-0.2	0.8	1.3	0.7	0.2	0.1	0.6	6.2	0.333	0.0	1.0	19.0	-0.2
1630174	Aaron Nesmith	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.559999999999999	0.9800000000000001	3.22	0.64	0.38	0.76	20.6	0.45280000000000004	0.37120000000000003	0.825	57.6	0.7800000000000001	8.559999999999999	0.9800000000000001	3.22	0.64	0.38	0.76	20.6	0.45280000000000004	0.37120000000000003	0.825	57.6	0.7800000000000001
78286	Aaron Swinson	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0.3	0.9	0.1	0.0	0.6	5.7	0.556	0.0	0.8	9.0		2.7	0.3	0.9	0.1	0.0	0.6	5.7	0.556	0.0	0.8	9.0	
1630598	Aaron Wiggins	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.5	1.35	3.225	0.675	0.2	0.875	20.325000000000003	0.5062500000000001	0.393	0.795	68.5	0.8499999999999999	8.5	1.35	3.225	0.675	0.2	0.875	20.325000000000003	0.5062500000000001	0.393	0.795	68.5	0.8499999999999999
1425	Aaron Williams	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65	0.5357142857142857	3.25	0.3357142857142858	0.6214285714285716	0.7857142857142857	13.950000000000001	0.4699285714285714	0.02378571428571429	0.692	51.07142857142857	-1.25	4.65	0.5357142857142857	3.25	0.3357142857142858	0.6214285714285716	0.7857142857142857	13.950000000000001	0.4699285714285714	0.02378571428571429	0.692	51.07142857142857	-1.25
1627846	Abdel Nader	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4799999999999995	0.5599999999999999	1.9400000000000002	0.4	0.30000000000000004	0.7	12.66	0.4122	0.3508	0.6940000000000001	40.4	-1.06	4.4799999999999995	0.5599999999999999	1.9400000000000002	0.4	0.30000000000000004	0.7	12.66	0.4122	0.3508	0.6940000000000001	40.4	-1.06
77126	Abdul Jeelani	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	1.1	3.5	0.6	0.5	1.4	16.75	0.4675	0.0	0.8015	71.5		9.0	1.1	3.5	0.6	0.5	1.4	16.75	0.4675	0.0	0.8015	71.5	
768	Acie Earl	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0.325	2.475	0.3	0.625	0.8500000000000001	12.15	0.396	0.0	0.6299999999999999	48.25	-1.3	4.8	0.325	2.475	0.3	0.625	0.8500000000000001	12.15	0.396	0.0	0.6299999999999999	48.25	-1.3
201151	Acie Law	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8999999999999995	1.5499999999999998	1.0	0.42500000000000004	0.025	0.75	12.2	0.41925	0.249	0.7797499999999999	47.0	-0.9750000000000001	3.8999999999999995	1.5499999999999998	1.0	0.42500000000000004	0.025	0.75	12.2	0.41925	0.249	0.7797499999999999	47.0	-0.9750000000000001
1641766	Adama Sanogo	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0.1	2.75	0.05	0.0	0.4	6.4	0.5449999999999999	0.0	0.3335	6.5	1.2999999999999998	3.0	0.1	2.75	0.05	0.0	0.4	6.4	0.5449999999999999	0.0	0.3335	6.5	1.2999999999999998
1641745	Adam Flagler	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.65	1.15	0.35	0.1	0.05	0.05	6.25	0.2015	0.1805	0.25	19.5	0.1	1.65	1.15	0.35	0.1	0.05	0.05	6.25	0.2015	0.1805	0.25	19.5	0.1
2492	Adam Harrington	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0.6	0.4	0.1	0.1	0.1	5.8	0.297	0.357	0.75	19.0	-1.8	1.6	0.6	0.4	0.1	0.1	0.1	5.8	0.297	0.357	0.75	19.0	-1.8
228	Adam Keefe	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.822222222222222	0.6555555555555556	3.988888888888889	0.48888888888888893	0.26666666666666666	0.8666666666666667	16.211111111111112	0.48488888888888887	0.037000000000000005	0.7132222222222223	68.55555555555556	1.06	4.822222222222222	0.6555555555555556	3.988888888888889	0.48888888888888893	0.26666666666666666	0.8666666666666667	16.211111111111112	0.48488888888888887	0.037000000000000005	0.7132222222222223	68.55555555555556	1.06
1629690	Adam Mokoka	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.4	0.65	0.25	0.05	0.30000000000000004	7.1	0.39849999999999997	0.25	0.25	12.5	1.95	2.0	0.4	0.65	0.25	0.05	0.30000000000000004	7.1	0.39849999999999997	0.25	0.25	12.5	1.95
200747	Adam Morrison	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6.066666666666666	1.1666666666666667	1.8	0.23333333333333336	0.10000000000000002	0.8666666666666666	17.099999999999998	0.37033333333333335	0.3026666666666667	0.6913333333333332	53.666666666666664	-2.1	6.066666666666666	1.1666666666666667	1.8	0.23333333333333336	0.10000000000000002	0.8666666666666666	17.099999999999998	0.37033333333333335	0.3026666666666667	0.6913333333333332	53.666666666666664	-2.1
1641737	Adem Bona	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0.5	4.2	0.4	1.2	1.1	15.6	0.703	0.0	0.67	58.0	-1.9	5.8	0.5	4.2	0.4	1.2	1.1	15.6	0.703	0.0	0.67	58.0	-1.9
1629678	Admiral Schofield	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.025	0.575	1.525	0.125	0.07500000000000001	0.35000000000000003	9.850000000000001	0.40875	0.33475	0.595	32.75	-1.9499999999999997	3.025	0.575	1.525	0.125	0.07500000000000001	0.35000000000000003	9.850000000000001	0.40875	0.33475	0.595	32.75	-1.9499999999999997
77035	Adolph Hoefer	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75	0.5		0.0	0.0	0.0		0.20550000000000002	0.0	0.5775	32.5		3.75	0.5		0.0	0.0	0.0		0.20550000000000002	0.0	0.5775	32.5	
1502	Adonal Foyle	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.783333333333333	0.44166666666666665	4.4750000000000005	0.3083333333333334	1.491666666666667	0.7666666666666667	16.45	0.48849999999999993	0.0	0.4947500000000001	61.083333333333336	-1.7333333333333334	3.783333333333333	0.44166666666666665	4.4750000000000005	0.3083333333333334	1.491666666666667	0.7666666666666667	16.45	0.48849999999999993	0.0	0.4947500000000001	61.083333333333336	-1.7333333333333334
1817	Adonis Jordan	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0.5	0.4	0.1	0.75	8.85	0.3805	0.15	0.25	5.0	-4.0	2.0	2.0	0.5	0.4	0.1	0.75	8.85	0.3805	0.15	0.25	5.0	-4.0
203519	Adonis Thomas	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0.5	0.5	0.0	0.0	0.2	6.3	0.429	0.2	1.0	6.0	1.3	2.3	0.5	0.5	0.0	0.0	0.2	6.3	0.429	0.2	1.0	6.0	1.3
203940	Adreian Payne	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.225	0.475	2.7	0.42499999999999993	0.225	0.7249999999999999	12.125000000000002	0.4765	0.31475000000000003	0.7190000000000001	26.75	-2.9999999999999996	4.225	0.475	2.7	0.42499999999999993	0.225	0.7249999999999999	12.125000000000002	0.4765	0.31475000000000003	0.7190000000000001	26.75	-2.9999999999999996
76237	Adrian Branch	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6.074999999999999	0.65	1.9749999999999999	0.625	0.175	0.9750000000000001	10.649999999999999	0.44775	0.35650000000000004	0.7522500000000001	32.5		6.074999999999999	0.65	1.9749999999999999	0.625	0.175	0.9750000000000001	10.649999999999999	0.44775	0.35650000000000004	0.7522500000000001	32.5	
154	Adrian Caldwell	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4666666666666668	0.11666666666666665	1.9666666666666668	0.2333333333333333	0.15000000000000002	0.44999999999999996	6.849999999999999	0.369	0.0	0.38266666666666665	32.833333333333336	-0.85	1.4666666666666668	0.11666666666666665	1.9666666666666668	0.2333333333333333	0.15000000000000002	0.44999999999999996	6.849999999999999	0.369	0.0	0.38266666666666665	32.833333333333336	-0.85
76504	Adrian Dantley	15	6	0	0	0	2	0	0	0	0	0	0	1	0	0	23.119999999999997	2.886666666666666	5.426666666666665	0.9466666666666668	0.1466666666666667	2.707142857142858	34.31333333333334	0.5251333333333333	0.12166666666666666	0.8113333333333334	63.666666666666664		23.119999999999997	2.886666666666666	5.426666666666665	0.9466666666666668	0.1466666666666667	2.707142857142858	34.31333333333334	0.5251333333333333	0.12166666666666666	0.8113333333333334	63.666666666666664	
1559	Adrian Griffin	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.577777777777778	1.2444444444444445	2.8777777777777778	0.8222222222222223	0.13333333333333336	0.6333333333333333	15.344444444444447	0.4091111111111111	0.21055555555555555	0.6725555555555556	53.0	0.8	3.577777777777778	1.2444444444444445	2.8777777777777778	0.8222222222222223	0.13333333333333336	0.6333333333333333	15.344444444444447	0.4091111111111111	0.21055555555555555	0.6725555555555556	53.0	0.8
78178	Adrian Smith	10	1	1	0	0	0	0	0	0	0	0	0	1	0	0	11.200000000000001	2.27	2.1100000000000003	0.0	0.0	0.0	24.29	0.4244	0.0	0.8335000000000001	71.9		11.200000000000001	2.27	2.1100000000000003	0.0	0.0	0.0	24.29	0.4244	0.0	0.8335000000000001	71.9	
1629958	Ahmad Caver	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0
1642349	Ajay Mitchell	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6.5	1.8	1.9	0.7	0.1	0.8	16.6	0.495	0.383	0.829	36.0	3.5	6.5	1.8	1.9	0.7	0.1	0.8	16.6	0.495	0.383	0.829	36.0	3.5
1631260	AJ Green	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.433333333333334	0.8666666666666667	1.6000000000000003	0.3	0.06666666666666667	0.3333333333333333	14.533333333333331	0.42533333333333334	0.418	0.9033333333333333	54.666666666666664	1.1	5.433333333333334	0.8666666666666667	1.6000000000000003	0.3	0.06666666666666667	0.3333333333333333	14.533333333333331	0.42533333333333334	0.418	0.9033333333333333	54.666666666666664	1.1
1631100	AJ Griffin	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65	0.6	1.5	0.35	0.15000000000000002	0.5	14.05	0.3775	0.323	0.9470000000000001	46.0	-0.8500000000000001	5.65	0.6	1.5	0.35	0.15000000000000002	0.5	14.05	0.3775	0.323	0.9470000000000001	46.0	-0.8500000000000001
1627773	AJ Hammons	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0.2	1.6	0.0	0.6	0.5	7.4	0.405	0.5	0.45	22.0	-0.2	2.2	0.2	1.6	0.0	0.6	0.5	7.4	0.405	0.5	0.45	22.0	-0.2
1642358	AJ Johnson	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6	2.6	2.0	0.4	0.1	1.2	22.0	0.385	0.267	0.865	29.0	-5.2	7.6	2.6	2.0	0.4	0.1	1.2	22.0	0.385	0.267	0.865	29.0	-5.2
201985	AJ Price	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3500000000000005	2.0	1.3333333333333333	0.4333333333333333	0.03333333333333333	0.7833333333333333	13.766666666666666	0.38000000000000006	0.3001666666666667	0.6206666666666667	43.5	-0.21666666666666665	5.3500000000000005	2.0	1.3333333333333333	0.4333333333333333	0.03333333333333333	0.7833333333333333	13.766666666666666	0.38000000000000006	0.3001666666666667	0.6206666666666667	43.5	-0.21666666666666665
202329	Al-Farouq Aminu	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.090909090909091	1.2363636363636366	5.881818181818181	0.9363636363636366	0.5363636363636364	1.1909090909090911	24.318181818181817	0.40709090909090917	0.2924545454545455	0.7419090909090909	64.63636363636364	-0.07272727272727267	7.090909090909091	1.2363636363636366	5.881818181818181	0.9363636363636366	0.5363636363636364	1.1909090909090911	24.318181818181817	0.40709090909090917	0.2924545454545455	0.7419090909090909	64.63636363636364	-0.07272727272727267
76001	Alaa Abdelnaby	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.299999999999999	0.3	3.18	0.26	0.24	0.96	11.799999999999999	0.4864	0.0	0.658	51.2		5.299999999999999	0.3	3.18	0.26	0.24	0.96	11.799999999999999	0.4864	0.0	0.658	51.2	
201169	Alando Tucker	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9000000000000004	0.2333333333333333	1.0	0.06666666666666667	0.06666666666666667	0.26666666666666666	7.8999999999999995	0.41	0.247	0.7943333333333333	17.0	-1.0666666666666667	3.9000000000000004	0.2333333333333333	1.0	0.06666666666666667	0.06666666666666667	0.26666666666666666	7.8999999999999995	0.41	0.247	0.7943333333333333	17.0	-1.0666666666666667
101187	Alan Anderson	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	1.1	2.0	0.4375	0.08750000000000001	0.8625	19.0375	0.401875	0.33987500000000004	0.802	41.25	-0.6625000000000001	6.8	1.1	2.0	0.4375	0.08750000000000001	0.8625	19.0375	0.401875	0.33987500000000004	0.802	41.25	-0.6625000000000001
76947	Alan Hardy	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0.3	0.9	0.1	0.25	0.5	6.6	0.4145	0.0	0.6605	30.0		3.0	0.3	0.9	0.1	0.25	0.5	6.6	0.4145	0.0	0.6605	30.0	
673	Alan Henderson	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.241666666666666	0.5666666666666667	4.675	0.525	0.425	0.9916666666666668	19.566666666666666	0.49058333333333337	0.13333333333333333	0.6315833333333333	54.333333333333336	-1.8727272727272728	7.241666666666666	0.5666666666666667	4.675	0.525	0.425	0.9916666666666668	19.566666666666666	0.49058333333333337	0.13333333333333333	0.6315833333333333	54.333333333333336	-1.8727272727272728
1628	Alan Ogg	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1333333333333333	0.3333333333333333	1.6666666666666667	0.16666666666666666	0.7000000000000001	0.39999999999999997	7.233333333333333	0.4563333333333333	0.0	0.6276666666666667	26.666666666666668		2.1333333333333333	0.3333333333333333	1.6666666666666667	0.16666666666666666	0.7000000000000001	0.39999999999999997	7.233333333333333	0.4563333333333333	0.0	0.6276666666666667	26.666666666666668	
78067	Alan Sawyer	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6	0.8	3.8	0.0	0.0	0.0	0.0	0.405	0.0	0.796	33.0		6.6	0.8	3.8	0.0	0.0	0.0	0.0	0.405	0.0	0.796	33.0	
1626210	Alan Williams	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4750000000000005	0.8	4.55	0.55	0.35	0.75	10.275	0.4845	0.0	0.60875	16.75	0.875	4.4750000000000005	0.8	4.55	0.55	0.35	0.75	10.275	0.4845	0.0	0.60875	16.75	0.875
77263	Albert King	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.100000000000001	1.9777777777777779	3.877777777777777	0.8	0.3111111111111111	1.8888888888888888	22.011111111111113	0.44566666666666666	0.23233333333333336	0.7991111111111111	59.333333333333336		11.100000000000001	1.9777777777777779	3.877777777777777	0.8	0.3111111111111111	1.8888888888888888	22.011111111111113	0.44566666666666666	0.23233333333333336	0.7991111111111111	59.333333333333336	
202692	Alec Burks	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.60714285714286	1.8857142857142857	3.3428571428571425	0.6357142857142858	0.1928571428571429	1.1500000000000001	22.364285714285717	0.41371428571428576	0.3765	0.8028571428571427	56.5	-0.9785714285714285	10.60714285714286	1.8857142857142857	3.3428571428571425	0.6357142857142858	0.1928571428571429	1.1500000000000001	22.364285714285717	0.41371428571428576	0.3765	0.8028571428571427	56.5	-0.9785714285714285
77251	Alec Kessler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0.30000000000000004	2.8499999999999996	0.15	0.275	0.75	11.6	0.43624999999999997	0.25275000000000003	0.75125	52.5		4.4	0.30000000000000004	2.8499999999999996	0.15	0.275	0.75	11.6	0.43624999999999997	0.25275000000000003	0.75125	52.5	
1628409	Alec Peters	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0.6	1.9	0.1	0.1	0.2	11.2	0.378	0.31	0.8	20.0	1.8	4.1	0.6	1.9	0.1	0.1	0.2	11.2	0.378	0.31	0.8	20.0	1.8
1630758	Aleem Ford	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0.4	3.0	0.2	0.0	0.8	14.8	0.3	0.133	0.0	5.0	-7.0	2.8	0.4	3.0	0.2	0.0	0.8	14.8	0.3	0.133	0.0	5.0	-7.0
1059	Aleksandar Djordjevic	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0.6	0.6	0.0	0.0	0.6	7.8	0.5	0.714	0.8	8.0	1.0	3.1	0.6	0.6	0.0	0.0	0.6	7.8	0.5	0.714	0.8	8.0	1.0
1630197	Aleksej Pokusevski	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2749999999999995	1.8500000000000003	4.45	0.525	0.825	1.425	19.875	0.397	0.31525	0.6997500000000001	42.0	-4.4750000000000005	7.2749999999999995	1.8500000000000003	4.45	0.525	0.825	1.425	19.875	0.397	0.31525	0.6997500000000001	42.0	-4.4750000000000005
1629346	Alen Smailagic	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05	0.6	1.5	0.2	0.3	0.55	7.75	0.4535	0.3155	0.5875	14.5	-1.35	3.05	0.6	1.5	0.2	0.3	0.55	7.75	0.4535	0.3155	0.5875	14.5	-1.35
76658	Alexander Ellis	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0.7	5.199999999999999	0.0	0.0	0.0	15.649999999999999	0.388	0.0	0.6895	59.0		4.9	0.7	5.199999999999999	0.0	0.0	0.0	15.649999999999999	0.388	0.0	0.6895	59.0	
200792	Alexander Johnson	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.300000000000001	0.3	2.6500000000000004	0.35	0.4	0.9	12.8	0.513	0.0	0.674	51.0	-1.5	4.300000000000001	0.3	2.6500000000000004	0.35	0.4	0.9	12.8	0.513	0.0	0.674	51.0	-1.5
78017	Alexander Rosenberg	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2.9	0.5	0.0	0.0	0.0	0.0	0.0	0.209	0.0	0.612	51.0		2.9	0.5	0.0	0.0	0.0	0.0	0.0	0.209	0.0	0.612	51.0	
78421	Alexander Volkov	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	2.2	2.55	0.7	0.35	1.0	16.35	0.4615	0.35	0.607	74.5		6.8	2.2	2.55	0.7	0.35	1.0	16.35	0.4615	0.35	0.607	74.5	
203144	Alexey Shved	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.633333333333333	2.4333333333333336	2.0	0.6	0.26666666666666666	1.2666666666666668	17.566666666666666	0.36333333333333334	0.309	0.761	60.666666666666664	-1.5666666666666667	7.633333333333333	2.4333333333333336	2.0	0.6	0.26666666666666666	1.2666666666666668	17.566666666666666	0.36333333333333334	0.309	0.761	60.666666666666664	-1.5666666666666667
201582	Alexis Ajinca	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.557142857142858	0.3714285714285714	3.2285714285714286	0.31428571428571433	0.5428571428571429	0.7142857142857143	11.657142857142857	0.4825714285714286	0.05042857142857143	0.6648571428571428	41.857142857142854	-0.5	4.557142857142858	0.3714285714285714	3.2285714285714286	0.31428571428571433	0.5428571428571429	0.7142857142857143	11.657142857142857	0.4825714285714286	0.05042857142857143	0.6648571428571428	41.857142857142854	-0.5
203518	Alex Abrines	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5.333333333333333	0.5333333333333333	1.4333333333333333	0.5	0.13333333333333333	0.43333333333333335	16.533333333333335	0.38166666666666665	0.36133333333333334	0.8896666666666667	58.0	0.43333333333333335	5.333333333333333	0.5333333333333333	1.4333333333333333	0.5	0.13333333333333333	0.43333333333333335	16.533333333333335	0.38166666666666665	0.36133333333333334	0.8896666666666667	58.0	0.43333333333333335
101165	Alex Acker	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35	0.65	1.0	0.2	0.1	0.55	7.5	0.3225	0.275	0.25	15.0	-3.3	2.35	0.65	1.0	0.2	0.1	0.55	7.5	0.3225	0.275	0.25	15.0	-3.3
76180	Alex Blackwell	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0.3	0.9	0.1	0.1	0.2	4.0	0.333	0.0	0.75	27.0		1.3	0.3	0.9	0.1	0.1	0.2	4.0	0.333	0.0	0.75	27.0	
76228	Alex Bradley	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0.3	1.7	0.3	0.1	0.7	8.5	0.524	0.0	0.604	39.0		3.5	0.3	1.7	0.3	0.1	0.7	8.5	0.524	0.0	0.604	39.0	
1627936	Alex Caruso	8	0	0	0	0	0	0	0	1	1	2	0	0	0	0	6.8625	2.8375	2.8125	1.2875	0.5	1.1875	21.9125	0.43637499999999996	0.37175	0.7578750000000001	52.125	2.4	6.8625	2.8375	2.8125	1.2875	0.5	1.1875	21.9125	0.43637499999999996	0.37175	0.7578750000000001	52.125	2.4
